Credit Policy,Purpose,Interest Rate,Installments,Log Annual Income,Annual Income,Debt to Income Ratio,FICO Score,Days with Credit Line,Revolving Balance,Revolving Utilization,Inquiries Last 6 Months,Delinquencies 2 Years,Public Records,Not Fully Paid,Purpose Credit Card,Purpose Debt Consolidation,Purpose Educational,Purpose Home Improvement,Purpose Major Purchase,Purpose Small Business
1,Debt Consolidation,0.1158,429.18,10.96819829,58000.00003,0.0943,722,4320,12174,0.596,1,0,0,0,0,1,0,0,0,0
1,All Other,0.0963,385.14,11.19547123,72799.9997,0.0926,752,2970,4087,0.234,0,0,0,1,0,0,0,0,0,0
1,All Other,0.08,188.02,10.91508846,54999.99977,0.1311,787,4321,66430,0.032,0,0,0,0,0,0,0,0,0,0
1,Home Improvement,0.1253,259.37,10.71441777,45000.00006,0.1101,767,2580,1786,0.043,7,0,0,0,0,0,0,1,0,0
1,All Other,0.1221,233.21,9.61580548,15000,0.024,717,1320,3956,0.388,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1126,607.98,11.21446552,74196.00005,0.0873,742,3570,19892,0.173,0,0,0,0,0,1,0,0,0,0
1,Major Purchase,0.08,219.36,10.69098991,43957.99993,0.1627,757,5250,14335,0.353,0,0,0,1,0,0,0,0,1,0
1,Debt Consolidation,0.1095,327.14,10.40092394,32890.00003,0.2488,727,3727,10462,0.339,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1474,697.65,10.32127641,30371.99999,0.1019,692,2940,20167,0.896,0,0,0,0,0,1,0,0,0,0
1,All Other,0.0963,160.48,11.15619338,69996.00024,0.1617,732,7680,9604,0.381,0,1,0,0,0,0,0,0,0,0
1,All Other,0.1189,165.82,10.77895629,48000.00001,0.1025,702,2940,723,0.301,3,0,1,0,0,0,0,0,0,0
1,Debt Consolidation,0.1253,435.07,11.33857208,84000.00018,0.17,702,4950,14750,0.661,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.0963,38.52,10.95080655,57000.00018,0.1667,717,2190,1203,0.149,3,0,0,1,0,1,0,0,0,0
1,Major Purchase,0.1284,235.33,10.59653473,39996.00008,0.0852,707,3150,311,0.068,1,0,0,0,0,0,0,0,1,0
1,Credit Card,0.1189,414.55,11.1844214,72000.00014,0.0025,767,7410,193,0.005,2,0,0,0,1,0,0,0,0,0
1,All Other,0.1253,167.34,11.04285783,62495.99977,0.0895,687,2790,3730,0.666,1,0,0,0,0,0,0,0,0,0
1,All Other,0.0768,265.13,10.25765937,28500.00011,0.0223,712,1500,2204,0.192,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1221,106.61,10.22557105,27599.99995,0.14,687,3981,3243,0.24,2,0,0,0,0,1,0,0,0,0
1,Small Business,0.0963,481.42,11.8493977,139999.9998,0.1013,782,15090,3991,0.095,1,0,0,1,0,0,0,0,0,1
1,Small Business,0.1158,396.17,10.59663473,39999.99988,0.1107,717,7230,17495,0.603,0,1,0,0,0,0,0,0,0,1
1,Debt Consolidation,0.1221,266.52,10.97780715,58560.00008,0.0494,692,4080,8232,0.424,3,0,0,0,0,1,0,0,0,0
1,All Other,0.1126,460.09,10.86650919,52392.00016,0.1816,727,2910,17558,0.527,0,0,0,0,0,0,0,0,0,0
1,All Other,0.0932,332.25,11.35040654,85000.00038,0.0541,757,5550,21244,0.247,0,2,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.0963,104.31,8.987196821,8000.000003,0.138,722,4380,5136,0.349,2,0,0,1,0,1,0,0,0,0
1,Credit Card,0.1126,410.8,10.858999,52000.00013,0.1221,732,3180,12568,0.577,2,0,0,0,1,0,0,0,0,0
1,All Other,0.1253,334.67,10.818177,49919.99985,0.0337,717,2626,8158,0.315,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1253,281.12,10.77895629,48000.00001,0.1795,687,4590,12964,0.724,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1537,296.2,10.29282328,29520.00004,0.2065,682,4351,11987,0.983,1,0,1,0,0,1,0,0,0,0
1,Debt Consolidation,0.1126,295.77,10.08163374,23900.00005,0.1376,722,5400,6255,0.344,0,0,0,0,0,1,0,0,0,0
1,All Other,0.1095,261.71,10.04966366,23147.99994,0.1446,727,3510,7251,0.256,1,0,0,1,0,0,0,0,0,0
1,All Other,0.1221,106.61,9.61580548,15000,0.1688,692,2070,6115,0.431,3,0,0,1,0,0,0,0,0,0
1,Debt Consolidation,0.1284,605.13,11.20504069,73500.00035,0.0769,717,3217,4724,0.787,0,0,0,0,0,1,0,0,0,0
1,Home Improvement,0.1316,229.64,11.69107165,119500,0.0307,692,9930,4820,0.679,1,0,1,0,0,0,0,1,0,0
1,Educational,0.1189,99.5,11.00209984,59999.99993,0.1206,692,3750,7482,0.599,1,1,0,0,0,0,1,0,0,0
1,Small Business,0.1221,666.3,11.15625052,69999.99993,0.1846,737,9840,5801,0.118,0,0,0,0,0,0,0,0,0,1
1,Debt Consolidation,0.1284,336.18,11.03495418,62004.00012,0.1949,692,5220,10890,0.57,2,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1126,591.54,11.69524702,119999.9998,0.0599,767,6690,15371,0.417,4,0,0,1,0,1,0,0,0,0
1,Small Business,0.1411,855.73,12.07254125,174999.9995,0.1775,707,4260,76237,0.445,2,0,0,1,0,0,0,0,0,1
1,Home Improvement,0.1284,53.79,10.56100756,38600.00018,0.0246,682,3180,2076,0.83,1,0,0,0,0,0,0,1,0,0
1,Educational,0.1253,209.17,11.69524702,119999.9998,0.0673,687,7870,8186,0.65,2,3,0,0,0,0,1,0,0,0
1,Credit Card,0.08,156.69,11.68687877,118999.9998,0.1576,767,11100,54960,0.244,3,0,0,0,1,0,0,0,0,0
1,All Other,0.1126,402.58,10.23981692,27995.99995,0.147,682,1620,7120,0.319,0,0,0,0,0,0,0,0,0,0
1,All Other,0.1537,501.79,10.70772878,44699.99997,0.1259,722,6840,19887,0.994,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1392,408.79,11.00209984,59999.99993,0.2314,702,7890,15481,0.961,1,0,0,0,0,1,0,0,0,0
1,Credit Card,0.1347,288.35,11.73606902,125000.0005,0.1486,692,8010,27648,0.955,0,0,0,0,1,0,0,0,0,0
1,Debt Consolidation,0.1221,373.13,10.41930072,33500.00007,0.0555,702,2130,14499,0.334,1,0,0,0,0,1,0,0,0,0
1,Home Improvement,0.1095,490.71,11.08214255,65000.00007,0.057,762,3810,2471,0.151,0,0,0,0,0,0,0,1,0,0
1,All Other,0.1126,262.91,10.12647109,24995.99997,0.0034,747,6690,350,0.017,1,0,0,1,0,0,0,0,0,0
1,Major Purchase,0.1221,149.92,9.798127037,18000,0.0927,727,7560,2143,0.857,1,0,0,0,0,0,0,0,1,0
1,Home Improvement,0.1158,825.34,11.56171563,105000.0001,0.1336,752,4980,16101,0.369,2,0,0,0,0,0,0,1,0,0
1,Debt Consolidation,0.1284,484.1,11.01856357,60996.00017,0.1021,697,5310,4057,0.284,0,0,0,0,0,1,0,0,0,0
1,Home Improvement,0.1347,325.66,11.70006042,120579.0001,0.1399,677,5817,19358,0.314,2,0,0,0,0,0,0,1,0,0
1,Home Improvement,0.0768,112.29,11.00209984,59999.99993,0.005,757,3030,2599,0.099,2,0,0,0,0,0,0,1,0,0
1,Credit Card,0.1221,199.89,10.81134281,49580.00022,0.2311,692,3540,22811,0.599,1,0,0,1,1,0,0,0,0,0
1,Debt Consolidation,0.1379,613.36,10.81977828,49999.99978,0.1291,687,5430,6072,0.832,3,0,1,0,0,1,0,0,0,0
1,Educational,0.0751,217.77,10.54534144,38000.00005,0.1743,747,1681,2701,0.091,0,0,0,0,0,0,1,0,0,0
1,All Other,0.1158,528.22,11.44678566,93599.99977,0.0864,727,8790,67595,0.688,0,0,0,0,0,0,0,0,0,0
1,All Other,0.0963,256.76,11.15630766,70003.99984,0.0756,737,3360,9226,0.58,1,0,0,0,0,0,0,0,0,0
1,All Other,0.1316,50.66,10.6454249,42000.00011,0.1726,672,3458,2694,0.728,1,0,1,1,0,0,0,0,0,0
1,Debt Consolidation,0.1284,268.95,10.49127422,36000.00009,0.088,692,1980,3756,0.854,0,0,0,0,0,1,0,0,0,0
1,Credit Card,0.0963,96.29,10.858999,52000.00013,0.12,742,4020,5689,0.3,5,0,0,0,1,0,0,0,0,0
1,Debt Consolidation,0.1253,174.03,10.1266311,24999.9999,0.1234,697,4530,7548,0.539,1,0,0,0,0,1,0,0,0,0
1,All Other,0.1221,99.95,10.91501573,54995.99976,0.1189,697,2652,3503,0.305,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1158,396.17,10.82972862,50500.00024,0.178,717,3330,6908,0.519,1,0,0,0,0,1,0,0,0,0
1,Home Improvement,0.1474,690.74,11.70501582,121178.0002,0.1558,687,10620,33287,0.446,1,1,0,0,0,0,0,1,0,0
1,All Other,0.1189,636.75,11.46163217,94999.99994,0.0758,732,3721,14006,0.203,0,0,0,0,0,0,0,0,0,0
1,Major Purchase,0.1126,131.46,10.91508846,54999.99977,0.0262,742,1538,4109,0.232,0,0,0,0,0,0,0,0,1,0
1,All Other,0.1189,397.97,11.07293102,64403.99987,0.0041,742,3120,411,0.019,1,0,0,0,0,0,0,0,0,0
1,All Other,0.0963,96.29,10.71441777,45000.00006,0.0536,742,2280,10222,0.753,2,0,0,0,0,0,0,0,0,0
1,All Other,0.1221,183.24,10.4341158,33999.99988,0.18,697,1710,5931,0.312,0,0,0,0,0,0,0,0,0,0
1,Educational,0.1095,91.6,10.08580911,24000.00002,0.0415,737,2670,1085,0.041,2,0,0,0,0,0,1,0,0,0
1,Small Business,0.1189,505.76,11.40756495,90000.00006,0.0944,737,3030,5137,0.242,0,0,0,1,0,0,0,0,0,1
1,Debt Consolidation,0.1126,476.52,11.28983191,80003.99981,0.1018,732,4800,25807,0.481,0,0,0,0,0,1,0,0,0,0
1,All Other,0.16,84.38,8.476371197,4800,0.05,702,1320,299,0.997,0,0,0,0,0,0,0,0,0,0
1,Credit Card,0.1221,692.95,11.15625052,69999.99993,0.1694,752,6467,14337,0.467,0,0,0,0,1,0,0,0,0,0
1,All Other,0.0932,89.46,10.1266311,24999.9999,0.2328,742,2280,2426,0.213,1,0,0,0,0,0,0,0,0,0
1,Home Improvement,0.1461,34.48,10.6593278,42587.9999,0.1775,677,11218,12161,0.958,1,0,0,0,0,0,0,1,0,0
1,Debt Consolidation,0.1253,184.07,10.91348718,54911.99984,0.1755,682,7590,19279,0.595,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1189,306.77,11.08214255,65000.00007,0.1628,747,5205,10111,0.237,6,1,0,0,0,1,0,0,0,0
1,Small Business,0.1442,171.92,10.46310334,34999.99998,0.0326,677,1230,4685,0.276,0,0,0,0,0,0,0,0,0,1
1,All Other,0.1505,69.39,9.67501734,15915,0.2051,687,2040,4898,0.98,0,0,0,0,0,0,0,0,0,0
1,All Other,0.0963,96.29,10.95080655,57000.00018,0.0821,727,6030,2239,0.043,1,0,0,0,0,0,0,0,0,0
1,Credit Card,0.0768,155.96,11.69524702,119999.9998,0.0703,782,5707,2660,0.237,0,0,0,0,1,0,0,0,0,0
1,Small Business,0.1411,367.97,10.3072846,29949.99989,0.1498,672,3390,26333,0.772,0,0,0,0,0,0,0,0,0,1
1,Credit Card,0.1347,101.77,10.77895629,48000.00001,0.0708,682,1320,2660,0.665,0,0,0,0,1,0,0,0,0,0
1,All Other,0.1284,255.5,10.71441777,45000.00006,0,757,1410,0,0,0,0,0,1,0,0,0,0,0,0
1,All Other,0.1189,378.07,11.08214255,65000.00007,0.1652,712,3150,2324,0.164,3,1,0,0,0,0,0,0,0,0
1,Home Improvement,0.1158,82.54,10.95080655,57000.00018,0.1987,697,4590,17125,0.391,3,0,0,0,0,0,0,1,0,0
1,Credit Card,0.1379,654.25,11.74799759,126500.0004,0.1143,687,5310,11043,0.558,0,2,0,0,1,0,0,0,0,0
1,All Other,0.08,125.35,11.46163217,94999.99994,0.0599,777,11970,31270,0.481,0,0,0,0,0,0,0,0,0,0
1,All Other,0.1379,170.38,10.91508846,54999.99977,0.1911,672,2310,21391,0.876,1,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1158,495.21,11.22524339,74999.99981,0.2106,722,4920,44880,0.61,3,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1189,716.35,10.98529272,58999.99983,0.0669,747,2580,2357,0.034,2,0,0,0,0,1,0,0,0,0
1,Educational,0.0932,319.47,10.59663473,39999.99988,0.0537,767,4290,9580,0.315,0,0,0,0,0,0,1,0,0,0
1,Major Purchase,0.1158,118.85,10.40426284,32999.99999,0.236,712,1652,10018,0.482,2,0,0,0,0,0,0,0,1,0
1,Debt Consolidation,0.0963,385.14,11.71993963,122999.9995,0.0852,752,4080,14732,0.26,1,0,0,0,0,1,0,0,0,0
1,All Other,0.1158,396.17,11.46167427,95003.99953,0.0357,717,2160,14927,0.394,0,0,0,0,0,0,0,0,0,0
1,Credit Card,0.1158,184.88,10.5454467,38004.00014,0.1778,712,2460,4440,0.871,1,0,0,0,1,0,0,0,0,0
1,Debt Consolidation,0.1379,306.68,10.74720759,46499.99993,0.0676,672,10471,7589,0.516,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1126,407.51,10.69638957,44196.00017,0.0796,722,3750,12656,0.719,0,0,0,0,0,1,0,0,0,0
1,Small Business,0.1316,506.56,10.81977828,49999.99978,0.1536,707,4560,11078,0.506,0,0,0,0,0,0,0,0,0,1
1,Debt Consolidation,0.0768,212.1,10.54828447,38111.99992,0.2298,772,3686,3041,0.077,3,0,0,0,0,1,0,0,0,0
1,Home Improvement,0.08,313.37,11.12197846,67641.60018,0.0672,782,6300,3022,0.164,1,0,0,0,0,0,0,1,0,0
1,Major Purchase,0.0768,112.29,10.71441777,45000.00006,0.02,762,2940,3309,0.143,2,0,0,0,0,0,0,0,1,0
1,All Other,0.1095,98.15,10.30895266,29999.99998,0.1332,707,3060,7099,0.36,0,0,0,0,0,0,0,0,0,0
1,All Other,0.0932,191.69,10.858999,52000.00013,0.1248,742,3421,9608,0.268,0,0,0,0,0,0,0,0,0,0
1,Home Improvement,0.1126,328.64,10.4341158,33999.99988,0.1493,722,4980,9528,0.358,1,0,0,0,0,0,0,1,0,0
1,All Other,0.0932,223.63,10.59653473,39996.00008,0.003,747,1650,1127,0.117,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.0932,204.46,10.59663473,39999.99988,0.24,737,5430,30540,0.543,0,0,0,0,0,1,0,0,0,0
1,All Other,0.1158,297.13,11.00209984,59999.99993,0.1572,732,1680,23,0.001,1,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1347,576.69,11.08214255,65000.00007,0.0703,687,2880,18053,0.406,2,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.08,206.82,10.59663473,39999.99988,0.1239,757,7980,11092,0.396,0,0,0,0,0,1,0,0,0,0
1,Home Improvement,0.1635,254.37,11.31447453,82000.00031,0.0897,662,6330,10085,0.335,3,0,0,0,0,0,0,1,0,0
1,Debt Consolidation,0.1126,105.17,10.59653473,39996.00008,0.0072,797,4950,24,0.08,5,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1316,159.57,9.680344001,16000,0.1455,697,3450,8085,0.935,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1411,308.06,10.81985828,50003.99994,0.0821,672,3450,19696,0.868,1,0,0,1,0,1,0,0,0,0
1,Credit Card,0.0932,159.74,11.21182037,73999.99984,0.1443,742,4590,1082,0.328,0,0,0,0,1,0,0,0,0,0
1,All Other,0.1253,234.27,11.13750448,68700.00012,0.062,722,4140,0,0,0,1,0,0,0,0,0,0,0,0
1,All Other,0.1095,147.22,10.62132735,41000.00018,0.1326,717,2190,3596,0.33,3,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1316,506.56,11.12732181,68004.00027,0.0701,697,4650,14380,0.489,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1311,506.18,11.35040654,85000.00038,0.0824,697,3205,10670,0.827,0,0,0,0,0,1,0,0,0,0
1,Credit Card,0.1411,684.58,11.1844214,72000.00014,0.2362,687,2623,30738,0.768,0,0,0,0,1,0,0,0,0,0
1,Home Improvement,0.1126,821.59,11.33857208,84000.00018,0.07,772,7170,6024,0.399,3,0,0,1,0,0,0,1,0,0
1,Debt Consolidation,0.1189,198.99,10.81977828,49999.99978,0.0977,697,4590,15377,0.506,1,0,0,0,0,1,0,0,0,0
1,Credit Card,0.1158,184.88,11.08214255,65000.00007,0.1684,707,3750,31983,0.583,0,0,0,0,1,0,0,0,0,0
1,Small Business,0.1189,663.28,10.78103746,48100.00019,0.1055,792,5022,53287,0.002,5,0,0,1,0,0,0,0,0,1
1,All Other,0.1126,315.49,10.59653473,39996.00008,0.2352,717,3360,8405,0.426,2,0,0,1,0,0,0,0,0,0
1,Debt Consolidation,0.1379,306.68,11.00209984,59999.99993,0.205,682,6810,18454,0.839,1,0,0,0,0,1,0,0,0,0
1,All Other,0.1095,327.14,11.35035948,84996.00038,0.0381,777,9420,0,0,1,0,0,0,0,0,0,0,0,0
1,Credit Card,0.1221,199.89,11.77528973,130000.0001,0.1514,687,13140,1000,0.714,2,3,0,0,1,0,0,0,0,0
1,Debt Consolidation,0.1126,558.68,11.08220409,65004.0003,0.0441,762,6570,1878,0.072,0,0,0,0,0,1,0,0,0,0
1,Educational,0.1442,221.77,10.34174248,30999.99989,0.2048,672,2070,18065,0.877,0,0,0,0,0,0,1,0,0,0
1,Debt Consolidation,0.1284,487.46,10.54534144,38000.00005,0.1866,697,4922,13168,0.766,1,0,0,0,0,1,0,0,0,0
1,Credit Card,0.1189,530.63,11.12726298,67999.99972,0.0429,712,3060,10601,0.757,2,0,0,0,1,0,0,0,0,0
1,All Other,0.1189,315.06,11.08214255,65000.00007,0.1385,707,2190,10468,0.523,1,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1189,563.79,10.71441777,45000.00006,0.1944,722,3660,9583,0.385,3,0,0,0,0,1,0,0,0,0
1,Credit Card,0.0963,96.29,10.99036458,59299.9997,0.0959,717,2970,3221,0.101,1,2,0,0,1,0,0,0,0,0
1,Educational,0.1126,591.54,11.95632841,155799.9996,0.0734,762,3750,70526,0.143,1,0,0,0,0,0,1,0,0,0
1,Educational,0.0932,151.75,9.740968623,17000,0.1828,737,2430,842,0.064,2,0,0,0,0,0,1,0,0,0
1,All Other,0.08,156.69,11.08214255,65000.00007,0.0377,752,4230,8946,0.441,1,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1316,108.07,10.75790288,46999.99997,0.11,672,3900,3371,0.482,1,0,0,1,0,1,0,0,0,0
1,All Other,0.0963,385.14,10.49127422,36000.00009,0.15,752,5880,20328,0.381,0,0,0,1,0,0,0,0,0,0
1,Educational,0.1253,117.14,10.49127422,36000.00009,0.1623,692,1560,3146,0.403,2,0,0,0,0,0,1,0,0,0
1,Small Business,0.1158,237.7,11.35040654,85000.00038,0.0041,757,4770,1533,0.163,2,0,0,0,0,0,0,0,0,1
1,Credit Card,0.1474,189.96,11.50962001,99670.0002,0.1435,667,3330,18659,0.91,0,0,0,0,1,0,0,0,0,0
1,Debt Consolidation,0.1158,330.14,11.03488966,61999.99975,0.2462,727,9091,22607,0.574,0,0,0,0,0,1,0,0,0,0
1,Major Purchase,0.0932,143.77,11.52682837,101400,0.0686,737,6032,2061,0.05,0,1,0,0,0,0,0,0,1,0
1,Debt Consolidation,0.16,351.58,10.49127422,36000.00009,0.202,662,4170,25274,0.936,0,0,0,0,0,1,0,0,0,0
1,All Other,0.08,188.02,10.59663473,39999.99988,0.1323,752,3960,11965,0.589,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.0932,319.47,10.07323033,23700.00007,0.1008,747,3540,8596,0.297,0,0,0,0,0,1,0,0,0,0
1,All Other,0.1221,133.26,9.271999752,10636,0.1354,747,1290,21,0.002,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1411,444.98,11.06663836,63999.99985,0.1903,687,4020,17902,0.947,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1126,394.36,11.44518181,93449.99973,0.1538,727,5370,79083,0.673,2,0,0,0,0,1,0,0,0,0
1,Home Improvement,0.1158,132.06,10.89673933,54000.00024,0.0344,707,3540,4833,0.276,1,0,0,0,0,0,0,1,0,0
1,Small Business,0.1632,346.08,10.81977828,49999.99978,0.1241,677,2850,13840,0.809,2,0,0,0,0,0,0,0,0,1
1,Debt Consolidation,0.1189,596.96,11.3736634,87000.00021,0.1971,717,3090,25525,0.584,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.0768,155.96,10.30895266,29999.99998,0.0772,777,8250,14263,0.21,0,0,0,0,0,1,0,0,0,0
1,Home Improvement,0.1158,495.21,10.37349118,31999.99994,0.048,762,2370,15531,0.431,5,0,0,0,0,0,0,1,0,0
1,All Other,0.0932,287.53,11.56171563,105000.0001,0.2033,762,5340,18590,0.222,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1095,327.14,12.34583459,230000.0005,0.054,727,11910,10501,0.33,0,0,1,0,0,1,0,0,0,0
1,Debt Consolidation,0.0963,449.32,11.59910316,108999.9999,0.1306,762,7740,46017,0.094,3,1,0,0,0,1,0,0,0,0
1,All Other,0.1158,165.07,10.77895629,48000.00001,0.0038,747,3510,536,0.078,3,0,0,0,0,0,0,0,0,0
1,Credit Card,0.1284,201.71,10.46310334,34999.99998,0.2427,687,1620,6088,0.403,1,0,0,0,1,0,0,0,0,0
1,All Other,0.0768,187.15,10.73639668,46000.00021,0.1643,777,3840,6694,0.087,2,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.0963,465.37,11.23321156,75599.99984,0.1541,747,5670,5270,0.276,0,0,0,0,0,1,0,0,0,0
1,Home Improvement,0.1284,403.42,11.56171563,105000.0001,0.0977,687,5048,2670,0.334,2,0,0,0,0,0,0,1,0,0
1,Debt Consolidation,0.1726,465.2,10.81977828,49999.99978,0.1608,662,3180,27431,0.831,1,0,0,0,0,1,0,0,0,0
1,All Other,0.1379,102.23,11.00209984,59999.99993,0.0218,697,8766,5824,0.647,1,1,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1347,542.77,11.60827201,110004.0002,0.2182,687,5015,64362,0.477,0,0,0,0,0,1,0,0,0,0
1,All Other,0.0932,204.46,11.60823564,109999.9995,0,802,7260,3006,0.068,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1221,666.3,11.00209984,59999.99993,0.2344,717,4950,44887,0.821,1,0,0,0,0,1,0,0,0,0
1,Small Business,0.1126,315.49,10.91508846,54999.99977,0.029,742,7020,7832,0.753,3,0,0,0,0,0,0,0,0,1
1,Home Improvement,0.1284,672.36,11.91839057,149999.9995,0.1018,707,6630,22139,0.438,1,0,0,0,0,0,0,1,0,0
1,All Other,0.1284,188.27,10.30895266,29999.99998,0.0208,687,4140,3859,0.386,3,0,0,1,0,0,0,0,0,0
1,Small Business,0.1158,396.17,12.52452638,275000.0009,0.082,717,7470,71644,0.733,0,0,0,0,0,0,0,0,0,1
1,All Other,0.0932,159.74,10.20359214,26999.99987,0.0156,782,7830,1303,0.237,0,0,0,0,0,0,0,0,0,0
1,Major Purchase,0.1253,160.64,10.1266311,24999.9999,0.1253,692,2850,19939,0.697,2,0,0,0,0,0,0,0,1,0
1,Debt Consolidation,0.1095,376.21,10.64026877,41784,0.2042,737,3120,5989,0.336,0,0,0,0,0,1,0,0,0,0
1,Credit Card,0.08,250.69,10.91508846,54999.99977,0.1351,772,3090,8507,0.13,2,0,0,0,1,0,0,0,0,0
1,All Other,0.0963,128.38,11.46163217,94999.99994,0.0787,722,7890,5961,0.134,2,1,0,0,0,0,0,0,0,0
1,All Other,0.1316,607.87,10.71774556,45150.00005,0.1882,692,1980,17833,0.661,1,0,0,0,0,0,0,0,0,0
1,All Other,0.1316,236.4,10.50506754,36500.00002,0.2232,702,4860,15394,0.958,1,0,0,0,0,0,0,0,0,0
1,All Other,0.0894,222.41,9.621787552,15090,0.1217,757,4470,6103,0.345,2,0,0,1,0,0,0,0,0,0
1,Debt Consolidation,0.1537,348.47,10.59663473,39999.99988,0.2421,662,1728,13212,0.71,1,0,0,0,0,1,0,0,0,0
1,Educational,0.1189,66.33,10.06845099,23586.99996,0.0127,702,2884,1610,0.199,2,0,1,1,0,0,1,0,0,0
1,Home Improvement,0.1442,82.52,12.07823927,175999.9993,0.0969,662,7680,85359,0.72,0,1,0,0,0,0,0,1,0,0
1,Educational,0.08,75.21,10.89673933,54000.00024,0.1242,747,3060,3501,0.076,1,0,0,0,0,0,1,0,0,0
1,Educational,0.08,31.34,10.30895266,29999.99998,0.0904,742,3450,1928,0.074,2,0,0,0,0,0,1,0,0,0
1,Home Improvement,0.1316,506.56,12.3883942,239999.9994,0.0094,742,8460,15083,0.457,2,0,0,0,0,0,0,1,0,0
1,Credit Card,0.1379,224.9,10.57131693,39000.00019,0.2319,667,2280,8799,0.551,0,0,0,0,1,0,0,0,0,0
1,Home Improvement,0.0932,89.46,11.00209984,59999.99993,0.101,782,5614,3185,0.029,1,0,0,0,0,0,0,1,0,0
1,Small Business,0.1316,151.97,10.96819829,58000.00003,0.0213,692,2040,4824,0.383,0,0,0,0,0,0,0,0,0,1
1,All Other,0.1316,135.09,10.71441777,45000.00006,0.2064,692,1440,13708,0.766,1,0,0,0,0,0,0,0,0,0
1,All Other,0.1189,198.99,9.998797732,21999.99999,0.1473,712,1620,3001,0.536,1,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1158,759.31,11.19547123,72799.9997,0.0638,752,5310,25051,0.301,0,0,0,0,0,1,0,0,0,0
1,Major Purchase,0.1189,497.46,11.12431747,67799.99973,0.1069,717,2880,9111,0.274,2,0,0,0,0,0,0,0,1,0
1,Debt Consolidation,0.1347,508.84,11.21753375,74424.00004,0.1124,687,3270,7432,0.539,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1568,189.01,10.94130541,56460.99981,0.2087,677,4050,10249,0.967,0,0,0,0,0,1,0,0,0,0
1,Small Business,0.1411,205.38,11.51292546,99999.9995,0.0248,667,3000,4148,0.546,2,0,0,0,0,0,0,0,0,1
1,Debt Consolidation,0.1158,726.3,11.35040654,85000.00038,0.1982,742,5790,36112,0.712,3,0,0,0,0,1,0,0,0,0
1,Home Improvement,0.1568,533.78,11.02190247,61200.00009,0.1098,717,9870,27174,0.393,1,0,0,1,0,0,0,1,0,0
1,Debt Consolidation,0.1189,198.99,10.91508846,54999.99977,0.0681,697,4560,9720,0.403,0,0,0,0,0,1,0,0,0,0
1,Small Business,0.1126,492.95,11.15625052,69999.99993,0.1339,792,5670,0,0,0,0,0,0,0,0,0,0,0,1
1,Debt Consolidation,0.1379,408.91,10.79949394,48995.99995,0.1864,682,4350,46817,0.923,1,0,1,1,0,1,0,0,0,0
1,Educational,0.1126,59.16,10.08580911,24000.00002,0.086,722,1560,2297,0.261,1,0,0,0,0,0,1,0,0,0
1,Small Business,0.1379,558.84,11.19670673,72889.99968,0.1743,682,3840,23831,0.627,2,0,0,0,0,0,0,0,0,1
1,Home Improvement,0.1189,431.14,11.40756495,90000.00006,0.0264,727,3540,6040,0.271,2,0,0,0,0,0,0,1,0,0
1,Debt Consolidation,0.0963,189.36,10.04324949,22999.99989,0.0819,727,2310,5898,0.578,0,0,0,0,0,1,0,0,0,0
1,Home Improvement,0.1347,508.84,11.17049149,71003.99982,0.1884,682,7920,34645,0.61,0,0,0,0,0,0,0,1,0,0
